id,kommune,natur_oppslutning,total,naturpartier,andre,party,votes
3447,Søndre Land,0.148,2717,401,2316,KrF,42
3447,Søndre Land,0.148,2717,401,2316,MDG,62
3447,Søndre Land,0.148,2717,401,2316,R,96
3447,Søndre Land,0.148,2717,401,2316,Sp,443
3447,Søndre Land,0.148,2717,401,2316,SV,124
3447,Søndre Land,0.148,2717,401,2316,V,119
3447,Søndre Land,0.148,2717,401,2316,Pensjonistpartiet,0
3447,Søndre Land,0.148,2717,401,2316,Felleslister,0
3447,Søndre Land,0.148,2717,401,2316,Lokale lister,519
3447,Søndre Land,0.148,2717,401,2316,Andre lister,0
3448,Nordre Land,0.079,3345,265,3080,Ap,1265
3448,Nordre Land,0.079,3345,265,3080,Frp,0
3448,Nordre Land,0.079,3345,265,3080,H,276
3448,Nordre Land,0.079,3345,265,3080,KrF,62
3448,Nordre Land,0.079,3345,265,3080,MDG,64
3448,Nordre Land,0.079,3345,265,3080,R,0
3448,Nordre Land,0.079,3345,265,3080,Sp,1305
3448,Nordre Land,0.079,3345,265,3080,SV,201
3448,Nordre Land,0.079,3345,265,3080,V,0
3448,Nordre Land,0.079,3345,265,3080,Pensjonistpartiet,0
3448,Nordre Land,0.079,3345,265,3080,Felleslister,0
3448,Nordre Land,0.079,3345,265,3080,Lokale lister,172
3448,Nordre Land,0.079,3345,265,3080,Andre lister,0
3449,Sør-Aurdal,0,1563,0,1563,Ap,477
3449,Sør-Aurdal,0,1563,0,1563,Frp,80
3449,Sør-Aurdal,0,1563,0,1563,H,132
3449,Sør-Aurdal,0,1563,0,1563,KrF,0
3449,Sør-Aurdal,0,1563,0,1563,MDG,0
3449,Sør-Aurdal,0,1563,0,1563,R,0
3449,Sør-Aurdal,0,1563,0,1563,Sp,768
3449,Sør-Aurdal,0,1563,0,1563,SV,0
3449,Sør-Aurdal,0,1563,0,1563,V,0
3449,Sør-Aurdal,0,1563,0,1563,Pensjonistpartiet,0
3449,Sør-Aurdal,0,1563,0,1563,Felleslister,0
3449,Sør-Aurdal,0,1563,0,1563,Lokale lister,106
3449,Sør-Aurdal,0,1563,0,1563,Andre lister,0
3450,Etnedal,0,728,0,728,Ap,233
3450,Etnedal,0,728,0,728,Frp,67
3450,Etnedal,0,728,0,728,H,0
3450,Etnedal,0,728,0,728,KrF,0
3450,Etnedal,0,728,0,728,MDG,0
3450,Etnedal,0,728,0,728,R,0
3450,Etnedal,0,728,0,728,Sp,331
3450,Etnedal,0,728,0,728,SV,0
3450,Etnedal,0,728,0,728,V,0
3450,Etnedal,0,728,0,728,Pensjonistpartiet,0
3450,Etnedal,0,728,0,728,Felleslister,74
3450,Etnedal,0,728,0,728,Lokale lister,23
3450,Etnedal,0,728,0,728,Andre lister,0
3451,Nord-Aurdal,0.122,3154,384,2770,Ap,994
3451,Nord-Aurdal,0.122,3154,384,2770,Frp,288
3451,Nord-Aurdal,0.122,3154,384,2770,H,282
3451,Nord-Aurdal,0.122,3154,384,2770,KrF,50
3451,Nord-Aurdal,0.122,3154,384,2770,MDG,0
3451,Nord-Aurdal,0.122,3154,384,2770,R,0
3451,Nord-Aurdal,0.122,3154,384,2770,Sp,1156
3451,Nord-Aurdal,0.122,3154,384,2770,SV,146
3451,Nord-Aurdal,0.122,3154,384,2770,V,238
3451,Nord-Aurdal,0.122,3154,384,2770,Pensjonistpartiet,0
3451,Nord-Aurdal,0.122,3154,384,2770,Felleslister,0
3451,Nord-Aurdal,0.122,3154,384,2770,Lokale lister,0
3451,Nord-Aurdal,0.122,3154,384,2770,Andre lister,0
3452,Vestre Slidre,0.073,1089,80,1009,Ap,163
3452,Vestre Slidre,0.073,1089,80,1009,Frp,0
3452,Vestre Slidre,0.073,1089,80,1009,H,0
3452,Vestre Slidre,0.073,1089,80,1009,KrF,0
3452,Vestre Slidre,0.073,1089,80,1009,MDG,80
3452,Vestre Slidre,0.073,1089,80,1009,R,0
3452,Vestre Slidre,0.073,1089,80,1009,Sp,610
3452,Vestre Slidre,0.073,1089,80,1009,SV,0
3452,Vestre Slidre,0.073,1089,80,1009,V,0
3452,Vestre Slidre,0.073,1089,80,1009,Pensjonistpartiet,0
3452,Vestre Slidre,0.073,1089,80,1009,Felleslister,0
3452,Vestre Slidre,0.073,1089,80,1009,Lokale lister,236
3452,Vestre Slidre,0.073,1089,80,1009,Andre lister,0
3453,Øystre Slidre,0.116,1586,184,1402,Ap,371
3453,Øystre Slidre,0.116,1586,184,1402,Frp,0
3453,Øystre Slidre,0.116,1586,184,1402,H,202
3453,Øystre Slidre,0.116,1586,184,1402,KrF,0
3453,Øystre Slidre,0.116,1586,184,1402,MDG,0
3453,Øystre Slidre,0.116,1586,184,1402,R,0
3453,Øystre Slidre,0.116,1586,184,1402,Sp,829
3453,Øystre Slidre,0.116,1586,184,1402,SV,115
3453,Øystre Slidre,0.116,1586,184,1402,V,69
3453,Øystre Slidre,0.116,1586,184,1402,Pensjonistpartiet,0
3453,Øystre Slidre,0.116,1586,184,1402,Felleslister,0
3453,Øystre Slidre,0.116,1586,184,1402,Lokale lister,0
3453,Øystre Slidre,0.116,1586,184,1402,Andre lister,0
3454,Vang,0.076,894,68,826,Ap,476
3454,Vang,0.076,894,68,826,Frp,0
3454,Vang,0.076,894,68,826,H,0
3454,Vang,0.076,894,68,826,KrF,0
3454,Vang,0.076,894,68,826,MDG,68
3454,Vang,0.076,894,68,826,R,0
3454,Vang,0.076,894,68,826,Sp,216
3454,Vang,0.076,894,68,826,SV,0
3454,Vang,0.076,894,68,826,V,0
3454,Vang,0.076,894,68,826,Pensjonistpartiet,0
3454,Vang,0.076,894,68,826,Felleslister,0
3454,Vang,0.076,894,68,826,Lokale lister,134
3454,Vang,0.076,894,68,826,Andre lister,0
3801,Horten,0.198,13619,2690,10929,Ap,5914
3801,Horten,0.198,13619,2690,10929,Frp,1169
3801,Horten,0.198,13619,2690,10929,H,2918
3801,Horten,0.198,13619,2690,10929,KrF,313
3801,Horten,0.198,13619,2690,10929,MDG,961
3801,Horten,0.198,13619,2690,10929,R,955
3801,Horten,0.198,13619,2690,10929,Sp,615
3801,Horten,0.198,13619,2690,10929,SV,494
3801,Horten,0.198,13619,2690,10929,V,280
3801,Horten,0.198,13619,2690,10929,Pensjonistpartiet,0
3801,Horten,0.198,13619,2690,10929,Felleslister,0
3801,Horten,0.198,13619,2690,10929,Lokale lister,0
3801,Horten,0.198,13619,2690,10929,Andre lister,0
3802,Holmestrand,0.129,12198,1573,10625,Ap,3640
3802,Holmestrand,0.129,12198,1573,10625,Frp,1344
3802,Holmestrand,0.129,12198,1573,10625,H,3714
3802,Holmestrand,0.129,12198,1573,10625,KrF,331
3802,Holmestrand,0.129,12198,1573,10625,MDG,557
3802,Holmestrand,0.129,12198,1573,10625,R,388
3802,Holmestrand,0.129,12198,1573,10625,Sp,1529
3802,Holmestrand,0.129,12198,1573,10625,SV,403
3802,Holmestrand,0.129,12198,1573,10625,V,225
3802,Holmestrand,0.129,12198,1573,10625,Pensjonistpartiet,0
3802,Holmestrand,0.129,12198,1573,10625,Felleslister,0
3802,Holmestrand,0.129,12198,1573,10625,Lokale lister,0
3802,Holmestrand,0.129,12198,1573,10625,Andre lister,67
3803,Tønsberg,0.201,27930,5627,22303,Ap,7498
3803,Tønsberg,0.201,27930,5627,22303,Frp,2583
3803,Tønsberg,0.201,27930,5627,22303,H,7289
3803,Tønsberg,0.201,27930,5627,22303,KrF,1078
3803,Tønsberg,0.201,27930,5627,22303,MDG,2077
3803,Tønsberg,0.201,27930,5627,22303,R,796
3803,Tønsberg,0.201,27930,5627,22303,Sp,3519
3803,Tønsberg,0.201,27930,5627,22303,SV,1648
3803,Tønsberg,0.201,27930,5627,22303,V,1106
3803,Tønsberg,0.201,27930,5627,22303,Pensjonistpartiet,0
3803,Tønsberg,0.201,27930,5627,22303,Felleslister,0
3803,Tønsberg,0.201,27930,5627,22303,Lokale lister,0
3803,Tønsberg,0.201,27930,5627,22303,Andre lister,336
3804,Sandefjord,0.182,30063,5472,24591,Ap,7637
3804,Sandefjord,0.182,30063,5472,24591,Frp,2441
3804,Sandefjord,0.182,30063,5472,24591,H,9758
3804,Sandefjord,0.182,30063,5472,24591,KrF,918
3804,Sandefjord,0.182,30063,5472,24591,MDG,1560
3804,Sandefjord,0.182,30063,5472,24591,R,751
3804,Sandefjord,0.182,30063,5472,24591,Sp,3008
3804,Sandefjord,0.182,30063,5472,24591,SV,1450
3804,Sandefjord,0.182,30063,5472,24591,V,1711
3804,Sandefjord,0.182,30063,5472,24591,Pensjonistpartiet,0
3804,Sandefjord,0.182,30063,5472,24591,Felleslister,0
3804,Sandefjord,0.182,30063,5472,24591,Lokale lister,0
3804,Sandefjord,0.182,30063,5472,24591,Andre lister,829
3805,Larvik,0.17,22633,3843,18790,Ap,5029
3805,Larvik,0.17,22633,3843,18790,Frp,3245
3805,Larvik,0.17,22633,3843,18790,H,4470
3805,Larvik,0.17,22633,3843,18790,KrF,981
3805,Larvik,0.17,22633,3843,18790,MDG,1244
3805,Larvik,0.17,22633,3843,18790,R,857
3805,Larvik,0.17,22633,3843,18790,Sp,2511
3805,Larvik,0.17,22633,3843,18790,SV,1002
3805,Larvik,0.17,22633,3843,18790,V,740
3805,Larvik,0.17,22633,3843,18790,Pensjonistpartiet,0
3805,Larvik,0.17,22633,3843,18790,Felleslister,0
3805,Larvik,0.17,22633,3843,18790,Lokale lister,2361
3805,Larvik,0.17,22633,3843,18790,Andre lister,193
3806,Porsgrunn,0.22,17408,3833,13575,Ap,6172
3806,Porsgrunn,0.22,17408,3833,13575,Frp,1493
3806,Porsgrunn,0.22,17408,3833,13575,H,2604
3806,Porsgrunn,0.22,17408,3833,13575,KrF,1048
3806,Porsgrunn,0.22,17408,3833,13575,MDG,1036
3806,Porsgrunn,0.22,17408,3833,13575,R,1189
3806,Porsgrunn,0.22,17408,3833,13575,Sp,1589
3806,Porsgrunn,0.22,17408,3833,13575,SV,1005
3806,Porsgrunn,0.22,17408,3833,13575,V,603
3806,Porsgrunn,0.22,17408,3833,13575,Pensjonistpartiet,0
3806,Porsgrunn,0.22,17408,3833,13575,Felleslister,0
3806,Porsgrunn,0.22,17408,3833,13575,Lokale lister,0
3806,Porsgrunn,0.22,17408,3833,13575,Andre lister,669
3807,Skien,0.18,25182,4525,20657,Ap,8023
3807,Skien,0.18,25182,4525,20657,Frp,2468
3807,Skien,0.18,25182,4525,20657,H,4506
3807,Skien,0.18,25182,4525,20657,KrF,1402
3807,Skien,0.18,25182,4525,20657,MDG,1352
3807,Skien,0.18,25182,4525,20657,R,1186
3807,Skien,0.18,25182,4525,20657,Sp,2599
3807,Skien,0.18,25182,4525,20657,SV,1455
3807,Skien,0.18,25182,4525,20657,V,532
3807,Skien,0.18,25182,4525,20657,Pensjonistpartiet,0
3807,Skien,0.18,25182,4525,20657,Felleslister,0
3807,Skien,0.18,25182,4525,20657,Lokale lister,742
3807,Skien,0.18,25182,4525,20657,Andre lister,917
3808,Notodden,0.208,6410,1334,5076,Ap,2132
3808,Notodden,0.208,6410,1334,5076,Frp,301
3808,Notodden,0.208,6410,1334,5076,H,1074
3808,Notodden,0.208,6410,1334,5076,KrF,401
3808,Notodden,0.208,6410,1334,5076,MDG,131
3808,Notodden,0.208,6410,1334,5076,R,547
3808,Notodden,0.208,6410,1334,5076,Sp,1011
3808,Notodden,0.208,6410,1334,5076,SV,471
3808,Notodden,0.208,6410,1334,5076,V,185
3808,Notodden,0.208,6410,1334,5076,Pensjonistpartiet,0
3808,Notodden,0.208,6410,1334,5076,Felleslister,0
3808,Notodden,0.208,6410,1334,5076,Lokale lister,0
3808,Notodden,0.208,6410,1334,5076,Andre lister,157
3811,Færder,0.149,13821,2064,11757,Ap,3179
3811,Færder,0.149,13821,2064,11757,Frp,1311
3811,Færder,0.149,13821,2064,11757,H,3628
3811,Færder,0.149,13821,2064,11757,KrF,375
3811,Færder,0.149,13821,2064,11757,MDG,1528
3811,Færder,0.149,13821,2064,11757,R,0
3811,Færder,0.149,13821,2064,11757,Sp,1785
3811,Færder,0.149,13821,2064,11757,SV,0
3811,Færder,0.149,13821,2064,11757,V,536
3811,Færder,0.149,13821,2064,11757,Pensjonistpartiet,0
3811,Færder,0.149,13821,2064,11757,Felleslister,1396
3811,Færder,0.149,13821,2064,11757,Lokale lister,0
3811,Færder,0.149,13821,2064,11757,Andre lister,83
3812,Siljan,0.064,1304,84,1220,Ap,436
3812,Siljan,0.064,1304,84,1220,Frp,0
3812,Siljan,0.064,1304,84,1220,H,147
3812,Siljan,0.064,1304,84,1220,KrF,75
3812,Siljan,0.064,1304,84,1220,MDG,0
3812,Siljan,0.064,1304,84,1220,R,0
3812,Siljan,0.064,1304,84,1220,Sp,562
3812,Siljan,0.064,1304,84,1220,SV,84
3812,Siljan,0.064,1304,84,1220,V,0
3812,Siljan,0.064,1304,84,1220,Pensjonistpartiet,0
3812,Siljan,0.064,1304,84,1220,Felleslister,0
3812,Siljan,0.064,1304,84,1220,Lokale lister,0
3812,Siljan,0.064,1304,84,1220,Andre lister,0
3813,Bamble,0.123,6926,853,6073,Ap,2434
3813,Bamble,0.123,6926,853,6073,Frp,1285
3813,Bamble,0.123,6926,853,6073,H,930
3813,Bamble,0.123,6926,853,6073,KrF,306
3813,Bamble,0.123,6926,853,6073,MDG,195
3813,Bamble,0.123,6926,853,6073,R,331
3813,Bamble,0.123,6926,853,6073,Sp,970
3813,Bamble,0.123,6926,853,6073,SV,185
3813,Bamble,0.123,6926,853,6073,V,142
3813,Bamble,0.123,6926,853,6073,Pensjonistpartiet,0
3813,Bamble,0.123,6926,853,6073,Felleslister,0
3813,Bamble,0.123,6926,853,6073,Lokale lister,148
3813,Bamble,0.123,6926,853,6073,Andre lister,0
3814,Kragerø,0.251,5496,1382,4114,Ap,1348
3814,Kragerø,0.251,5496,1382,4114,Frp,586
3814,Kragerø,0.251,5496,1382,4114,H,818
3814,Kragerø,0.251,5496,1382,4114,KrF,275
3814,Kragerø,0.251,5496,1382,4114,MDG,406
3814,Kragerø,0.251,5496,1382,4114,R,686
3814,Kragerø,0.251,5496,1382,4114,Sp,1087
3814,Kragerø,0.251,5496,1382,4114,SV,148
3814,Kragerø,0.251,5496,1382,4114,V,142
3814,Kragerø,0.251,5496,1382,4114,Pensjonistpartiet,0
3814,Kragerø,0.251,5496,1382,4114,Felleslister,0
3814,Kragerø,0.251,5496,1382,4114,Lokale lister,0
3814,Kragerø,0.251,5496,1382,4114,Andre lister,0
3815,Drangedal,0.089,2172,194,1978,Ap,608
3815,Drangedal,0.089,2172,194,1978,Frp,148
3815,Drangedal,0.089,2172,194,1978,H,97
3815,Drangedal,0.089,2172,194,1978,KrF,134
3815,Drangedal,0.089,2172,194,1978,MDG,0
3815,Drangedal,0.089,2172,194,1978,R,0
3815,Drangedal,0.089,2172,194,1978,Sp,991
3815,Drangedal,0.089,2172,194,1978,SV,143
3815,Drangedal,0.089,2172,194,1978,V,51
3815,Drangedal,0.089,2172,194,1978,Pensjonistpartiet,0
3815,Drangedal,0.089,2172,194,1978,Felleslister,0
3815,Drangedal,0.089,2172,194,1978,Lokale lister,0
3815,Drangedal,0.089,2172,194,1978,Andre lister,0
3816,Nome,0.08,3290,262,3028,Ap,1209
3816,Nome,0.08,3290,262,3028,Frp,290
3816,Nome,0.08,3290,262,3028,H,301
3816,Nome,0.08,3290,262,3028,KrF,96
3816,Nome,0.08,3290,262,3028,MDG,135
3816,Nome,0.08,3290,262,3028,R,0
3816,Nome,0.08,3290,262,3028,Sp,1099
3816,Nome,0.08,3290,262,3028,SV,127
3816,Nome,0.08,3290,262,3028,V,0
3816,Nome,0.08,3290,262,3028,Pensjonistpartiet,0
3816,Nome,0.08,3290,262,3028,Felleslister,0
3816,Nome,0.08,3290,262,3028,Lokale lister,0
3816,Nome,0.08,3290,262,3028,Andre lister,33
3817,Midt-Telemark,0.237,4731,1122,3609,Ap,1004
3817,Midt-Telemark,0.237,4731,1122,3609,Frp,427
3817,Midt-Telemark,0.237,4731,1122,3609,H,487
3817,Midt-Telemark,0.237,4731,1122,3609,KrF,231
3817,Midt-Telemark,0.237,4731,1122,3609,MDG,435
3817,Midt-Telemark,0.237,4731,1122,3609,R,209
3817,Midt-Telemark,0.237,4731,1122,3609,Sp,1460
3817,Midt-Telemark,0.237,4731,1122,3609,SV,208
3817,Midt-Telemark,0.237,4731,1122,3609,V,270
3817,Midt-Telemark,0.237,4731,1122,3609,Pensjonistpartiet,0
3817,Midt-Telemark,0.237,4731,1122,3609,Felleslister,0
3817,Midt-Telemark,0.237,4731,1122,3609,Lokale lister,0
3817,Midt-Telemark,0.237,4731,1122,3609,Andre lister,0
3818,Tinn,0.205,3082,632,2450,Ap,716
3818,Tinn,0.205,3082,632,2450,Frp,115
3818,Tinn,0.205,3082,632,2450,H,745
3818,Tinn,0.205,3082,632,2450,KrF,0
3818,Tinn,0.205,3082,632,2450,MDG,0
3818,Tinn,0.205,3082,632,2450,R,0
3818,Tinn,0.205,3082,632,2450,Sp,874
3818,Tinn,0.205,3082,632,2450,SV,554
3818,Tinn,0.205,3082,632,2450,V,78
3818,Tinn,0.205,3082,632,2450,Pensjonistpartiet,0
3818,Tinn,0.205,3082,632,2450,Felleslister,0
3818,Tinn,0.205,3082,632,2450,Lokale lister,0
3818,Tinn,0.205,3082,632,2450,Andre lister,0
3819,Hjartdal,0,899,0,899,Ap,422
3819,Hjartdal,0,899,0,899,Frp,0
3819,Hjartdal,0,899,0,899,H,0
3819,Hjartdal,0,899,0,899,KrF,81
3819,Hjartdal,0,899,0,899,MDG,0
3819,Hjartdal,0,899,0,899,R,0
3819,Hjartdal,0,899,0,899,Sp,396
3819,Hjartdal,0,899,0,899,SV,0
3819,Hjartdal,0,899,0,899,V,0
3819,Hjartdal,0,899,0,899,Pensjonistpartiet,0
3819,Hjartdal,0,899,0,899,Felleslister,0
3819,Hjartdal,0,899,0,899,Lokale lister,0
3819,Hjartdal,0,899,0,899,Andre lister,0
3820,Seljord,0.105,1566,164,1402,Ap,262
3820,Seljord,0.105,1566,164,1402,Frp,163
3820,Seljord,0.105,1566,164,1402,H,289
3820,Seljord,0.105,1566,164,1402,KrF,0
3820,Seljord,0.105,1566,164,1402,MDG,139
3820,Seljord,0.105,1566,164,1402,R,0
3820,Seljord,0.105,1566,164,1402,Sp,688
3820,Seljord,0.105,1566,164,1402,SV,0
3820,Seljord,0.105,1566,164,1402,V,25
3820,Seljord,0.105,1566,164,1402,Pensjonistpartiet,0
3820,Seljord,0.105,1566,164,1402,Felleslister,0
3820,Seljord,0.105,1566,164,1402,Lokale lister,0
3820,Seljord,0.105,1566,164,1402,Andre lister,0
3821,Kviteseid,0.086,1255,108,1147,Ap,459
3821,Kviteseid,0.086,1255,108,1147,Frp,0
3821,Kviteseid,0.086,1255,108,1147,H,107
3821,Kviteseid,0.086,1255,108,1147,KrF,162
3821,Kviteseid,0.086,1255,108,1147,MDG,81
3821,Kviteseid,0.086,1255,108,1147,R,0
3821,Kviteseid,0.086,1255,108,1147,Sp,419
3821,Kviteseid,0.086,1255,108,1147,SV,0
3821,Kviteseid,0.086,1255,108,1147,V,27
3821,Kviteseid,0.086,1255,108,1147,Pensjonistpartiet,0
3821,Kviteseid,0.086,1255,108,1147,Felleslister,0
3821,Kviteseid,0.086,1255,108,1147,Lokale lister,0
3821,Kviteseid,0.086,1255,108,1147,Andre lister,0
3822,Nissedal,0,845,0,845,Ap,324
3822,Nissedal,0,845,0,845,Frp,32
3822,Nissedal,0,845,0,845,H,82
3822,Nissedal,0,845,0,845,KrF,90
3822,Nissedal,0,845,0,845,MDG,0
3822,Nissedal,0,845,0,845,R,0
3822,Nissedal,0,845,0,845,Sp,317
3822,Nissedal,0,845,0,845,SV,0
3822,Nissedal,0,845,0,845,V,0
3822,Nissedal,0,845,0,845,Pensjonistpartiet,0
3822,Nissedal,0,845,0,845,Felleslister,0
3822,Nissedal,0,845,0,845,Lokale lister,0
3822,Nissedal,0,845,0,845,Andre lister,0
3823,Fyresdal,0,754,0,754,Ap,404
3823,Fyresdal,0,754,0,754,Frp,0
3823,Fyresdal,0,754,0,754,H,93
3823,Fyresdal,0,754,0,754,KrF,0
3823,Fyresdal,0,754,0,754,MDG,0
3823,Fyresdal,0,754,0,754,R,0
3823,Fyresdal,0,754,0,754,Sp,257
3823,Fyresdal,0,754,0,754,SV,0
3823,Fyresdal,0,754,0,754,V,0
3823,Fyresdal,0,754,0,754,Pensjonistpartiet,0
3823,Fyresdal,0,754,0,754,Felleslister,0
3823,Fyresdal,0,754,0,754,Lokale lister,0
3823,Fyresdal,0,754,0,754,Andre lister,0
3824,Tokke,0.141,1270,179,1091,Ap,455
3824,Tokke,0.141,1270,179,1091,Frp,0
3824,Tokke,0.141,1270,179,1091,H,0
3824,Tokke,0.141,1270,179,1091,KrF,83
3824,Tokke,0.141,1270,179,1091,MDG,125
3824,Tokke,0.141,1270,179,1091,R,0
3824,Tokke,0.141,1270,179,1091,Sp,553
3824,Tokke,0.141,1270,179,1091,SV,54
3824,Tokke,0.141,1270,179,1091,V,0
3824,Tokke,0.141,1270,179,1091,Pensjonistpartiet,0
3824,Tokke,0.141,1270,179,1091,Felleslister,0
3824,Tokke,0.141,1270,179,1091,Lokale lister,0
3824,Tokke,0.141,1270,179,1091,Andre lister,0
3825,Vinje,0.149,1957,291,1666,Ap,322
3825,Vinje,0.149,1957,291,1666,Frp,77
3825,Vinje,0.149,1957,291,1666,H,166
3825,Vinje,0.149,1957,291,1666,KrF,71
3825,Vinje,0.149,1957,291,1666,MDG,0
3825,Vinje,0.149,1957,291,1666,R,0
3825,Vinje,0.149,1957,291,1666,Sp,1030
3825,Vinje,0.149,1957,291,1666,SV,247
3825,Vinje,0.149,1957,291,1666,V,44
3825,Vinje,0.149,1957,291,1666,Pensjonistpartiet,0
3825,Vinje,0.149,1957,291,1666,Felleslister,0
3825,Vinje,0.149,1957,291,1666,Lokale lister,0
3825,Vinje,0.149,1957,291,1666,Andre lister,0
4201,Risør,0.219,3736,817,2919,Ap,1149
4201,Risør,0.219,3736,817,2919,Frp,312
4201,Risør,0.219,3736,817,2919,H,1082
4201,Risør,0.219,3736,817,2919,KrF,167
4201,Risør,0.219,3736,817,2919,MDG,0
4201,Risør,0.219,3736,817,2919,R,372
4201,Risør,0.219,3736,817,2919,Sp,209
4201,Risør,0.219,3736,817,2919,SV,65
4201,Risør,0.219,3736,817,2919,V,380
4201,Risør,0.219,3736,817,2919,Pensjonistpartiet,0
4201,Risør,0.219,3736,817,2919,Felleslister,0
4201,Risør,0.219,3736,817,2919,Lokale lister,0
4201,Risør,0.219,3736,817,2919,Andre lister,0
4202,Grimstad,0.206,10733,2207,8526,Ap,2250
4202,Grimstad,0.206,10733,2207,8526,Frp,1084
4202,Grimstad,0.206,10733,2207,8526,H,2268
4202,Grimstad,0.206,10733,2207,8526,KrF,1696
4202,Grimstad,0.206,10733,2207,8526,MDG,543
4202,Grimstad,0.206,10733,2207,8526,R,237
4202,Grimstad,0.206,10733,2207,8526,Sp,1062
4202,Grimstad,0.206,10733,2207,8526,SV,518
4202,Grimstad,0.206,10733,2207,8526,V,909
4202,Grimstad,0.206,10733,2207,8526,Pensjonistpartiet,0
4202,Grimstad,0.206,10733,2207,8526,Felleslister,0
4202,Grimstad,0.206,10733,2207,8526,Lokale lister,0
4202,Grimstad,0.206,10733,2207,8526,Andre lister,166
4203,Arendal,0.166,21902,3638,18264,Ap,5866
4203,Arendal,0.166,21902,3638,18264,Frp,2606
4203,Arendal,0.166,21902,3638,18264,H,4198
4203,Arendal,0.166,21902,3638,18264,KrF,1255
4203,Arendal,0.166,21902,3638,18264,MDG,787
4203,Arendal,0.166,21902,3638,18264,R,440
4203,Arendal,0.166,21902,3638,18264,Sp,1520
4203,Arendal,0.166,21902,3638,18264,SV,1670
4203,Arendal,0.166,21902,3638,18264,V,741
4203,Arendal,0.166,21902,3638,18264,Pensjonistpartiet,668
4203,Arendal,0.166,21902,3638,18264,Felleslister,0
4203,Arendal,0.166,21902,3638,18264,Lokale lister,1296
4203,Arendal,0.166,21902,3638,18264,Andre lister,855
4204,Kristiansand,0.198,55999,11114,44885,Ap,10250
4204,Kristiansand,0.198,55999,11114,44885,Frp,3093
4204,Kristiansand,0.198,55999,11114,44885,H,9926
4204,Kristiansand,0.198,55999,11114,44885,KrF,6431
4204,Kristiansand,0.198,55999,11114,44885,MDG,4216
4204,Kristiansand,0.198,55999,11114,44885,R,1610
4204,Kristiansand,0.198,55999,11114,44885,Sp,2575
4204,Kristiansand,0.198,55999,11114,44885,SV,3431
4204,Kristiansand,0.198,55999,11114,44885,V,1857
4204,Kristiansand,0.198,55999,11114,44885,Pensjonistpartiet,626
4204,Kristiansand,0.198,55999,11114,44885,Felleslister,0
4204,Kristiansand,0.198,55999,11114,44885,Lokale lister,3071
4204,Kristiansand,0.198,55999,11114,44885,Andre lister,8913
4205,Lindesnes,0.135,11737,1590,10147,Ap,2505
4205,Lindesnes,0.135,11737,1590,10147,Frp,3136
4205,Lindesnes,0.135,11737,1590,10147,H,1781
4205,Lindesnes,0.135,11737,1590,10147,KrF,1060
4205,Lindesnes,0.135,11737,1590,10147,MDG,554
4205,Lindesnes,0.135,11737,1590,10147,R,170
4205,Lindesnes,0.135,11737,1590,10147,Sp,1337
4205,Lindesnes,0.135,11737,1590,10147,SV,372
4205,Lindesnes,0.135,11737,1590,10147,V,494
4205,Lindesnes,0.135,11737,1590,10147,Pensjonistpartiet,187
4205,Lindesnes,0.135,11737,1590,10147,Felleslister,0
4205,Lindesnes,0.135,11737,1590,10147,Lokale lister,0
4205,Lindesnes,0.135,11737,1590,10147,Andre lister,141
4206,Farsund,0.106,4903,520,4383,Ap,1317
4206,Farsund,0.106,4903,520,4383,Frp,1065
4206,Farsund,0.106,4903,520,4383,H,712
4206,Farsund,0.106,4903,520,4383,KrF,777
4206,Farsund,0.106,4903,520,4383,MDG,0
4206,Farsund,0.106,4903,520,4383,R,120
4206,Farsund,0.106,4903,520,4383,Sp,430
4206,Farsund,0.106,4903,520,4383,SV,231
4206,Farsund,0.106,4903,520,4383,V,169
4206,Farsund,0.106,4903,520,4383,Pensjonistpartiet,82
4206,Farsund,0.106,4903,520,4383,Felleslister,0
4206,Farsund,0.106,4903,520,4383,Lokale lister,0
4206,Farsund,0.106,4903,520,4383,Andre lister,0
4207,Flekkefjord,0.143,4467,639,3828,Ap,512
4207,Flekkefjord,0.143,4467,639,3828,Frp,732
4207,Flekkefjord,0.143,4467,639,3828,H,1042
4207,Flekkefjord,0.143,4467,639,3828,KrF,624
4207,Flekkefjord,0.143,4467,639,3828,MDG,0
4207,Flekkefjord,0.143,4467,639,3828,R,141
4207,Flekkefjord,0.143,4467,639,3828,Sp,857
4207,Flekkefjord,0.143,4467,639,3828,SV,196
4207,Flekkefjord,0.143,4467,639,3828,V,302
4207,Flekkefjord,0.143,4467,639,3828,Pensjonistpartiet,0
4207,Flekkefjord,0.143,4467,639,3828,Felleslister,0
4207,Flekkefjord,0.143,4467,639,3828,Lokale lister,0
4207,Flekkefjord,0.143,4467,639,3828,Andre lister,61
4211,Gjerstad,0,1213,0,1213,Ap,448
4211,Gjerstad,0,1213,0,1213,Frp,109
4211,Gjerstad,0,1213,0,1213,H,169
4211,Gjerstad,0,1213,0,1213,KrF,78
4211,Gjerstad,0,1213,0,1213,MDG,0
4211,Gjerstad,0,1213,0,1213,R,0
4211,Gjerstad,0,1213,0,1213,Sp,409
4211,Gjerstad,0,1213,0,1213,SV,0
4211,Gjerstad,0,1213,0,1213,V,0
4211,Gjerstad,0,1213,0,1213,Pensjonistpartiet,0
4211,Gjerstad,0,1213,0,1213,Felleslister,0
